Header,Estimated Weight (Da)
>NODE_156_length_36000_cov_34.325841__full,11105056.0
>NODE_157_length_35803_cov_65.438942__full,11067064.6
>NODE_158_length_35393_cov_34.402165__full,10937032.6
>NODE_160_length_35007_cov_34.594935__full,10827496.4
>NODE_163_length_34735_cov_37.160873__full,10742932.0
>NODE_178_length_32527_cov_44.471074__full,10030528.4
>NODE_180_length_32354_cov_46.488823__full,9965238.8
>NODE_184_length_31817_cov_63.198720__full,9874110.4
>NODE_186_length_31624_cov_35.995369__full,9763719.8
>NODE_190_length_31485_cov_33.267635__full,9748378.0
>NODE_191_length_31252_cov_34.159375__full,9662710.4
>NODE_193_length_30722_cov_55.431081__full,9548022.4
>NODE_195_length_30409_cov_36.768921__full,9414183.8
>NODE_198_length_29678_cov_31.587444__full,9153610.6
>NODE_201_length_28999_cov_42.578547__full,8974065.8
>NODE_205_length_28487_cov_39.733197__full,8843185.4
>NODE_208_length_28399_cov_44.287032__full,8733987.8
>NODE_213_length_27435_cov_27.188652__full,8472448.0
>NODE_218_length_27053_cov_31.644691__full,8343547.6
>NODE_225_length_26604_cov_44.496095__full,8200428.8
>NODE_227_length_26018_cov_21.586249__full,8064467.6
>NODE_228_length_25752_cov_35.697423__full,7959997.4
>NODE_229_length_25644_cov_41.559562__full,7909282.8
>NODE_234_length_25172_cov_32.344035__full,7772432.4
>NODE_238_length_24922_cov_60.000846__full,7680308.4
>NODE_239_length_24859_cov_87.034774__full,7667241.8
>NODE_240_length_24829_cov_75.179094__full,7722376.8
>NODE_241_length_24804_cov_61.356689__full,7644305.8
>NODE_243_length_24774_cov_35.641418__full,7653712.8
>NODE_246_length_24660_cov_24.707422__full,7604218.0
>NODE_249_length_24236_cov_39.919791__full,7497258.2
>NODE_252_length_24168_cov_27.486643__full,7481133.6
>NODE_260_length_23573_cov_36.093082__full,7257137.6
>NODE_263_length_23507_cov_34.494745__full,7243886.4
>NODE_265_length_23454_cov_38.550760__full,7228671.8
>NODE_267_length_23324_cov_66.557933__full,7200167.8
>NODE_272_length_22755_cov_33.289989__full,7008283.0
>NODE_274_length_22581_cov_48.428031__full,7001593.2
>NODE_278_length_22283_cov_29.957131__full,6882449.6
>NODE_279_length_22280_cov_84.719895__full,6893464.0
>NODE_281_length_22220_cov_37.767144__full,6856338.0
>NODE_283_length_22065_cov_29.743240__full,6821542.0
>NODE_284_length_22047_cov_93.312375__full,6831773.4
>NODE_287_length_21832_cov_38.912345__full,6723552.4
>NODE_288_length_21813_cov_24.763839__full,6734264.6
>NODE_290_length_21789_cov_39.530890__full,6732340.8
>NODE_294_length_21593_cov_68.532986__full,6672831.6
>NODE_296_length_21520_cov_34.114327__full,6616742.0
>NODE_300_length_21238_cov_34.815791__full,6560028.6
>NODE_306_length_21028_cov_47.196713__full,6507914.6
>NODE_315_length_20615_cov_29.231429__full,6385246.0
>NODE_317_length_20486_cov_59.888998__full,6346187.2
>NODE_323_length_20182_cov_23.135388__full,6247216.4
>NODE_327_length_20089_cov_28.323862__full,6203795.8
>NODE_330_length_19973_cov_60.216816__full,6194567.6
>NODE_332_length_19815_cov_26.684520__full,6106810.0
>NODE_333_length_19803_cov_33.035678__full,6126555.6
>NODE_334_length_19741_cov_33.057733__full,6100633.2
>NODE_341_length_19641_cov_38.224849__full,6046232.2
>NODE_342_length_19602_cov_43.756704__full,6056489.4
>NODE_343_length_19597_cov_58.797415__full,6057112.4
>NODE_344_length_19531_cov_27.359201__full,6040127.2
>NODE_346_length_19463_cov_55.928940__full,6009013.6
>NODE_348_length_19162_cov_27.468499__full,5911591.4
>NODE_349_length_19158_cov_38.620127__full,5931283.6
>NODE_351_length_19014_cov_33.066297__full,5880565.8
>NODE_356_length_18883_cov_36.309093__full,5837559.6
>NODE_357_length_18873_cov_35.391552__full,5842234.6
>NODE_360_length_18827_cov_26.673697__full,5813630.4
>NODE_361_length_18727_cov_41.942076__full,5778242.4
>NODE_362_length_18690_cov_44.951267__full,5774405.0
>NODE_368_length_18412_cov_34.081308__full,5702615.4
>NODE_369_length_18381_cov_25.047861__full,5680193.2
>NODE_375_length_18070_cov_38.045017__full,5591787.0
>NODE_380_length_17943_cov_55.334846__full,5557254.6
>NODE_382_length_17807_cov_40.855941__full,5506724.4
>NODE_384_length_17752_cov_49.295700__full,5491044.4
>NODE_394_length_17503_cov_82.342507__full,5409626.6
>NODE_395_length_17494_cov_41.322621__full,5404702.8
>NODE_396_length_17474_cov_37.280748__full,5402258.8
>NODE_401_length_17373_cov_57.583304__full,5367968.6
>NODE_403_length_17351_cov_78.996174__full,5376207.2
>NODE_405_length_17332_cov_39.186387__full,5352480.4
>NODE_406_length_17295_cov_88.552454__full,5351507.0
>NODE_408_length_17244_cov_24.607407__full,5338606.8
>NODE_411_length_17176_cov_58.944487__full,5310252.2
>NODE_416_length_17092_cov_34.386336__full,5274518.4
>NODE_417_length_17089_cov_39.611418__full,5287382.8
>NODE_419_length_17049_cov_26.936283__full,5275953.8
>NODE_420_length_17044_cov_39.026143__full,5252413.8
>NODE_422_length_16980_cov_84.609857__full,5245232.0
>NODE_423_length_16934_cov_61.835699__full,5251134.8
>NODE_430_length_16755_cov_33.367375__full,5187452.0
>NODE_431_length_16699_cov_36.479096__full,5147492.8
>NODE_432_length_16693_cov_22.207906__full,5167009.6
>NODE_446_length_16335_cov_71.113267__full,5047164.0
>NODE_448_length_16308_cov_30.346351__full,5052425.6
>NODE_451_length_16203_cov_65.355005__full,5003313.6
>NODE_452_length_16193_cov_70.230210__full,4996910.6
>NODE_456_length_16132_cov_25.818375__full,4988022.4
>NODE_458_length_16088_cov_31.248859__full,4978274.6
>NODE_463_length_16016_cov_45.653515__full,4959356.2
>NODE_464_length_16003_cov_22.696240__full,4957029.6
>NODE_466_length_15957_cov_45.816433__full,4932064.4
>NODE_467_length_15912_cov_73.712768__full,4922943.4
>NODE_470_length_15834_cov_68.455481__full,4899146.8
>NODE_476_length_15718_cov_41.252193__full,4857722.6
>NODE_477_length_15717_cov_30.902804__full,4850030.4
>NODE_478_length_15701_cov_29.899051__full,4838747.2
>NODE_481_length_15659_cov_76.329049__full,4843929.8
>NODE_486_length_15593_cov_85.423712__full,4815562.6
>NODE_491_length_15526_cov_32.453685__full,4803357.2
>NODE_492_length_15521_cov_22.829464__full,4783305.2
>NODE_496_length_15446_cov_28.631850__full,4791370.2
>NODE_497_length_15408_cov_54.708276__full,4775652.6
>NODE_498_length_15383_cov_31.330018__full,4731925.6
>NODE_499_length_15367_cov_32.768470__full,4752743.4
>NODE_502_length_15305_cov_32.688873__full,4733610.0
>NODE_503_length_15233_cov_25.025439__full,4705209.6
>NODE_505_length_15181_cov_27.648256__full,4693061.2
>NODE_506_length_15162_cov_22.190931__full,4672776.4
>NODE_508_length_15041_cov_58.494847__full,4644718.2
>NODE_515_length_14820_cov_48.427688__full,4583372.0
>NODE_516_length_14807_cov_61.710090__full,4567122.4
>NODE_518_length_14760_cov_33.270855__full,4538004.0
>NODE_519_length_14746_cov_32.140438__full,4552663.2
>NODE_520_length_14741_cov_39.497132__full,4542589.2
>NODE_521_length_14695_cov_31.427446__full,4532773.0
>NODE_523_length_14693_cov_23.616144__full,4524462.6
>NODE_524_length_14606_cov_61.200179__full,4517847.2
>NODE_525_length_14605_cov_21.920654__full,4509461.0
>NODE_529_length_14509_cov_31.722068__full,4491510.8
>NODE_538_length_14462_cov_34.950150__full,4463914.4
>NODE_539_length_14443_cov_29.129392__full,4456462.6
>NODE_543_length_14373_cov_33.120359__full,4431265.6
>NODE_545_length_14368_cov_38.260285__full,4427767.6
>NODE_547_length_14312_cov_26.227679__full,4409632.4
>NODE_549_length_14278_cov_57.309754__full,4417357.6
>NODE_550_length_14270_cov_34.278103__full,4406936.0
>NODE_555_length_14220_cov_25.268253__full,4381547.0
>NODE_556_length_14211_cov_65.708333__full,4402359.2
>NODE_566_length_14079_cov_31.258727__full,4353680.8
>NODE_569_length_14048_cov_44.927808__full,4338678.6
>NODE_574_length_13997_cov_38.736437__full,4323955.4
>NODE_577_length_13983_cov_41.338519__full,4311287.6
>NODE_582_length_13877_cov_28.006314__full,4296407.4
>NODE_584_length_13843_cov_25.647192__full,4295201.6
>NODE_585_length_13830_cov_45.707960__full,4286361.0
>NODE_586_length_13827_cov_58.678176__full,4280121.4
>NODE_588_length_13770_cov_33.774267__full,4258953.0
>NODE_590_length_13733_cov_30.191433__full,4250887.6
>NODE_599_length_13576_cov_31.710915__full,4184162.2
>NODE_618_length_13154_cov_21.730448__full,4055008.8
>NODE_619_length_13137_cov_24.233548__full,4070009.4
>NODE_625_length_13054_cov_30.793748__full,4025097.8
>NODE_626_length_13052_cov_45.539875__full,4024700.4
>NODE_628_length_13038_cov_28.187495__full,4026186.6
>NODE_631_length_13010_cov_29.215088__full,4025070.0
>NODE_632_length_12975_cov_28.699053__full,3998499.0
>NODE_633_length_12973_cov_41.196365__full,3992288.6
>NODE_636_length_12916_cov_20.746118__full,3982825.2
>NODE_641_length_12810_cov_22.461254__full,3944308.0
>NODE_643_length_12800_cov_22.300449__full,3952758.0
>NODE_646_length_12786_cov_21.050051__full,3951537.2
>NODE_649_length_12771_cov_54.091146__full,3938609.2
>NODE_650_length_12763_cov_32.235155__full,3934569.6
>NODE_652_length_12742_cov_48.641462__full,3939141.4
>NODE_653_length_12718_cov_95.758301__full,3918593.6
>NODE_654_length_12692_cov_33.034781__full,3932046.4
>NODE_655_length_12689_cov_24.714456__full,3936198.8
>NODE_662_length_12612_cov_32.609206__full,3892267.4
>NODE_663_length_12603_cov_37.730886__full,3902759.6
>NODE_666_length_12563_cov_36.544769__full,3890744.6
>NODE_668_length_12542_cov_39.252592__full,3880574.4
>NODE_673_length_12478_cov_33.259876__full,3846478.6
>NODE_676_length_12417_cov_74.649131__full,3815172.4
>NODE_677_length_12380_cov_46.668105__full,3814670.0
>NODE_683_length_12326_cov_30.622557__full,3812769.2
>NODE_684_length_12326_cov_26.093809__full,3793314.2
>NODE_686_length_12319_cov_35.375450__full,3801729.8
>NODE_689_length_12308_cov_52.304693__full,3798909.6
>NODE_692_length_12296_cov_34.894154__full,3798578.2
>NODE_703_length_12154_cov_27.637080__full,3758483.8
>NODE_707_length_12110_cov_34.423279__full,3752679.0
>NODE_710_length_12099_cov_24.552167__full,3762082.8
>NODE_711_length_12067_cov_21.091995__full,3711391.4
>NODE_713_length_12048_cov_25.474433__full,3713028.6
>NODE_714_length_12029_cov_602.572758__full,3700955.8
>NODE_719_length_11972_cov_21.724333__full,3706150.4
>NODE_722_length_11957_cov_40.533985__full,3697302.4
>NODE_724_length_11927_cov_80.707643__full,3689265.4
>NODE_734_length_11805_cov_22.769776__full,3650815.0
>NODE_735_length_11784_cov_22.889174__full,3647008.8
>NODE_736_length_11776_cov_24.714653__full,3643413.2
>NODE_738_length_11751_cov_44.345434__full,3631316.2
>NODE_741_length_11711_cov_40.055632__full,3636466.2
>NODE_742_length_11700_cov_296.045513__full,3613917.0
>NODE_746_length_11654_cov_54.401731__full,3596713.8
>NODE_757_length_11516_cov_41.353683__full,3565320.2
>NODE_758_length_11494_cov_24.832119__full,3549390.8
>NODE_760_length_11463_cov_96.938754__full,3541673.6
>NODE_761_length_11449_cov_30.839736__full,3541492.8
>NODE_768_length_11392_cov_35.279022__full,3521019.4
>NODE_770_length_11374_cov_31.172594__full,3499714.8
>NODE_771_length_11364_cov_27.420328__full,3503969.8
>NODE_774_length_11330_cov_33.944083__full,3497807.0
>NODE_781_length_11287_cov_29.090543__full,3473669.4
>NODE_785_length_11244_cov_34.292149__full,3472020.8
>NODE_787_length_11240_cov_37.905305__full,3472926.0
>NODE_790_length_11233_cov_34.149542__full,3471321.6
>NODE_791_length_11230_cov_26.191897__full,3478262.0
>NODE_799_length_11174_cov_27.032325__full,3450389.8
>NODE_804_length_11125_cov_27.977780__full,3447075.0
>NODE_806_length_11117_cov_19.807951__full,3433741.4
>NODE_809_length_11067_cov_86.828319__full,3417201.4
>NODE_812_length_11039_cov_28.817367__full,3425721.8
>NODE_817_length_11003_cov_27.830246__full,3388937.6
>NODE_818_length_10998_cov_29.086797__full,3395116.6
>NODE_822_length_10966_cov_31.903285__full,3397485.2
>NODE_823_length_10960_cov_28.583556__full,3389217.0
>NODE_824_length_10958_cov_36.607515__full,3375963.6
>NODE_825_length_10957_cov_26.610057__full,3389214.4
>NODE_826_length_10939_cov_28.777675__full,3374157.8
>NODE_834_length_10868_cov_21.280899__full,3351788.6
>NODE_844_length_10746_cov_29.284587__full,3320833.2
>NODE_845_length_10740_cov_22.961752__full,3316700.0
>NODE_849_length_10693_cov_27.298754__full,3310126.6
>NODE_851_length_10685_cov_39.031457__full,3306547.0
>NODE_855_length_10645_cov_28.329983__full,3290638.0
>NODE_867_length_10551_cov_26.224550__full,3271147.2
>NODE_878_length_10517_cov_86.144270__full,3246148.4
>NODE_893_length_10419_cov_27.283333__full,3215421.8
>NODE_894_length_10413_cov_22.617704__full,3210072.6
>NODE_895_length_10409_cov_28.425121__full,3220589.8
>NODE_899_length_10389_cov_30.284548__full,3206544.8
>NODE_901_length_10365_cov_47.067407__full,3183940.0
>NODE_904_length_10332_cov_21.597967__full,3189442.4
>NODE_905_length_10330_cov_22.909198__full,3185912.0
>NODE_911_length_10261_cov_37.736272__full,3166421.2
>NODE_916_length_10211_cov_21.765526__full,3160573.2
>NODE_923_length_10160_cov_92.242222__full,3135706.0
>NODE_924_length_10155_cov_31.296738__full,3138568.0
>NODE_929_length_10098_cov_26.105411__full,3118937.6
>NODE_933_length_10079_cov_75.814830__full,3116195.8
>NODE_944_length_10004_cov_31.511863__full,3098414.8
>NODE_2_length_111924_cov_185.591093__full,34681046.8
>NODE_22_length_54026_cov_83.662915__full,16698419.2
>NODE_27_length_51300_cov_124.176149__full,15840833.0
>NODE_29_length_49884_cov_80.149181__full,15421102.8
>NODE_33_length_47919_cov_82.454015__full,14810875.8
>NODE_76_length_33464_cov_142.511854__full,10352854.8
>NODE_89_length_30870_cov_149.124663__full,9538403.0
>NODE_93_length_29608_cov_136.408214__full,9154124.6
>NODE_114_length_26544_cov_101.820684__full,8215669.8
>NODE_118_length_25559_cov_71.592734__full,7892414.8
>NODE_120_length_25171_cov_164.822551__full,7744677.2
>NODE_127_length_24327_cov_149.677976__full,7493063.4
>NODE_143_length_22639_cov_236.062201__full,6998275.8
>NODE_164_length_20738_cov_58.821794__full,6435275.6
>NODE_172_length_20406_cov_60.381396__full,6283554.2
>NODE_193_length_19019_cov_74.911998__full,5876097.8
>NODE_196_length_18964_cov_59.350755__full,5903165.8
>NODE_198_length_18814_cov_54.454395__full,5812635.8
>NODE_216_length_18054_cov_86.841214__full,5578940.8
>NODE_218_length_17900_cov_86.451716__full,5532268.0
>NODE_223_length_17597_cov_123.295291__full,5437020.4
>NODE_229_length_17319_cov_122.231301__full,5328497.8
>NODE_234_length_17062_cov_127.963686__full,5272056.4
>NODE_239_length_16913_cov_132.798263__full,5236684.6
>NODE_244_length_16840_cov_98.789200__full,5177901.0
>NODE_249_length_16313_cov_53.842914__full,5045278.6
>NODE_257_length_16057_cov_147.000752__full,4968309.4
>NODE_280_length_15222_cov_80.431264__full,4708899.4
>NODE_295_length_14510_cov_59.146416__full,4480985.0
>NODE_312_length_13852_cov_105.020723__full,4280622.4
>NODE_313_length_13841_cov_70.640082__full,4283764.2
>NODE_324_length_13586_cov_34.937495__full,4192595.2
>NODE_334_length_13313_cov_103.933934__full,4106938.6
>NODE_349_length_12989_cov_381.316912__full,4019717.8
>NODE_359_length_12656_cov_154.479175__full,3923484.2
>NODE_366_length_12548_cov_88.666801__full,3874648.6
>NODE_382_length_12254_cov_54.910078__full,3789394.8
>NODE_391_length_12064_cov_48.869453__full,3721240.8
>NODE_396_length_11982_cov_127.165026__full,3714040.4
>NODE_403_length_11848_cov_65.563793__full,3659476.6
>NODE_408_length_11718_cov_105.994836__full,3627375.6
>NODE_414_length_11571_cov_64.478731__full,3577004.2
>NODE_467_length_10633_cov_35.363110__full,3308147.6
>NODE_471_length_10562_cov_45.981458__full,3272071.4
>NODE_475_length_10497_cov_46.292941__full,3250794.4
>NODE_478_length_10468_cov_135.292796__full,3245353.6
>NODE_487_length_10371_cov_46.918224__full,3200495.2
>NODE_497_length_10177_cov_48.052987__full,3143225.4
>NODE_2_length_76286_cov_119.516729__full,23586523.2
>NODE_5_length_64690_cov_116.947175__full,20017740.0
>NODE_36_length_41577_cov_134.693163__full,12836157.4
>NODE_37_length_41459_cov_97.009454__full,12805248.8
>NODE_70_length_28135_cov_120.106042__full,8716354.0
>NODE_86_length_23730_cov_83.745631__full,7352910.0
>NODE_92_length_22677_cov_105.621889__full,6998586.4
>NODE_93_length_22559_cov_153.503428__full,6975433.8
>NODE_97_length_22069_cov_100.064087__full,6830710.8
>NODE_125_length_19327_cov_157.361452__full,5984053.4
>NODE_130_length_18809_cov_91.467023__full,5811329.8
>NODE_143_length_17664_cov_71.283177__full,5444332.8
>NODE_145_length_17652_cov_222.767162__full,5467914.4
>NODE_148_length_17438_cov_101.992675__full,5397168.6
>NODE_164_length_16324_cov_74.384961__full,5050859.8
>NODE_165_length_16235_cov_87.344013__full,5010232.0
>NODE_203_length_14126_cov_79.696514__full,4357178.2
>NODE_222_length_13319_cov_437.355825__full,4115556.8
>NODE_225_length_13200_cov_212.256087__full,4085914.0
>NODE_260_length_12137_cov_54.910616__full,3743651.4
>NODE_316_length_10728_cov_96.773826__full,3315505.6
>NODE_242_length_29738_cov_72.813894__full_1,8117203.4
>NODE_1_length_155001_cov_98.809189__full,47833234.2
>NODE_4_length_132634_cov_44.115720__full,40965045.8
>NODE_6_length_106844_cov_50.326629__full,33030545.8
>NODE_10_length_92519_cov_45.767983__full,28675164.8
>NODE_15_length_78915_cov_46.841618__full,24400130.0
>NODE_16_length_78148_cov_47.715550__full,24086503.6
>NODE_21_length_71161_cov_43.718232__full,21997971.2
>NODE_22_length_69328_cov_94.860030__full,21417308.6
>NODE_34_length_64041_cov_34.696444__full,19793914.2
>NODE_35_length_61891_cov_85.292740__full,19097954.2
>NODE_37_length_60248_cov_56.478113__full,18610956.6
>NODE_43_length_58323_cov_34.372235__full,18038467.6
>NODE_45_length_57788_cov_43.346011__full,17851787.6
>NODE_56_length_55985_cov_44.077944__full,17287460.0
>NODE_88_length_47441_cov_55.921972__full,14640665.2
>NODE_99_length_45519_cov_38.896279__full,14059741.8
>NODE_103_length_45183_cov_31.339633__full,13990869.6
>NODE_116_length_43668_cov_598.319975__full,13490157.6
>NODE_117_length_43636_cov_28.265567__full,13500389.2
>NODE_121_length_43244_cov_54.296813__full,13357884.8
>NODE_123_length_42857_cov_43.846298__full,13248694.4
>NODE_125_length_42759_cov_44.884365__full,13215652.8
>NODE_126_length_42507_cov_21.824797__full,13122755.4
>NODE_131_length_42222_cov_40.650975__full,13037688.4
>NODE_135_length_41714_cov_35.272089__full,12902835.8
>NODE_145_length_40224_cov_44.039352__full,12436872.8
>NODE_151_length_39803_cov_22.811681__full,12299928.6
>NODE_169_length_36262_cov_27.317700__full,11199693.4
>NODE_173_length_35737_cov_22.977187__full,11061243.4
>NODE_174_length_35650_cov_38.891114__full,10990917.0
>NODE_185_length_34473_cov_29.126753__full,10684618.6
>NODE_187_length_34341_cov_46.444104__full,10632842.2
>NODE_193_length_33950_cov_48.045316__full,10491757.0
>NODE_198_length_32755_cov_29.545505__full,10117272.0
>NODE_207_length_31837_cov_32.495368__full,9844242.4
>NODE_211_length_31574_cov_27.043971__full,9745237.8
>NODE_212_length_31448_cov_29.810042__full,9725167.6
>NODE_221_length_30834_cov_22.572084__full,9496349.8
>NODE_228_length_30457_cov_29.672014__full,9395389.4
>NODE_232_length_30275_cov_64.429712__full,9361207.0
>NODE_235_length_30132_cov_29.202544__full,9321893.4
>NODE_240_length_29863_cov_27.029364__full,9236702.6
>NODE_251_length_29205_cov_73.461623__full,9028216.0
>NODE_258_length_28353_cov_25.654775__full,8747168.6
>NODE_261_length_28296_cov_35.679789__full,8742787.2
>NODE_262_length_28230_cov_25.011411__full,8702851.0
>NODE_296_length_26431_cov_32.480974__full,8165410.2
